               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
216,0.039594,0.02807,0,0.85037,0.93269,0.91126,0.49169,0.025899,0.018943,0,0.0019349,0.0019349,0.0019349
217,0.043473,0.031584,0,0.86769,0.88462,0.90374,0.47974,0.025909,0.021089,0,0.0018948,0.0018948,0.0018948
218,0.041084,0.030816,0,0.91604,0.84615,0.9052,0.48187,0.025987,0.019214,0,0.001855,0.001855,0.001855
219,0.03954,0.031371,0,0.87125,0.91346,0.91044,0.48649,0.026239,0.016958,0,0.0018156,0.0018156,0.0018156
220,0.039237,0.028743,0,0.88072,0.92296,0.92402,0.4931,0.026491,0.015513,0,0.0017765,0.0017765,0.0017765
221,0.040781,0.029836,0,0.87962,0.91339,0.92267,0.49159,0.026695,0.014976,0,0.0017378,0.0017378,0.0017378
222,0.037411,0.030501,0,0.86451,0.92308,0.92389,0.49407,0.026257,0.014662,0,0.0016995,0.0016995,0.0016995
223,0.040311,0.032301,0,0.86486,0.923,0.92333,0.50191,0.026262,0.014522,0,0.0016615,0.0016615,0.0016615
224,0.042079,0.030624,0,0.87029,0.90324,0.92209,0.50487,0.026505,0.014524,0,0.0016239,0.0016239,0.0016239
225,0.045694,0.03016,0,0.88564,0.89423,0.92018,0.5117,0.026312,0.014474,0,0.0015867,0.0015867,0.0015867
226,0.037797,0.031071,0,0.87944,0.91346,0.92286,0.50708,0.025956,0.014513,0,0.0015498,0.0015498,0.0015498
227,0.038467,0.027518,0,0.88784,0.91333,0.92815,0.51167,0.025667,0.014545,0,0.0015134,0.0015134,0.0015134
228,0.043183,0.031673,0,0.91087,0.88436,0.9298,0.51035,0.025576,0.014509,0,0.0014773,0.0014773,0.0014773
229,0.041237,0.030983,0,0.88888,0.92299,0.9383,0.51707,0.025387,0.01453,0,0.0014416,0.0014416,0.0014416
230,0.039444,0.028646,0,0.88812,0.92308,0.93757,0.519,0.025273,0.014729,0,0.0014063,0.0014063,0.0014063
231,0.040593,0.031387,0,0.94736,0.86516,0.93192,0.49686,0.025491,0.014987,0,0.0013714,0.0013714,0.0013714
232,0.04027,0.031881,0,0.9365,0.85577,0.92061,0.49844,0.025459,0.015172,0,0.001337,0.001337,0.001337
233,0.040519,0.030302,0,0.88072,0.92295,0.92715,0.50375,0.025525,0.015366,0,0.0013029,0.0013029,0.0013029
234,0.040807,0.031411,0,0.86356,0.91346,0.91387,0.50587,0.026046,0.016416,0,0.0012692,0.0012692,0.0012692
235,0.036989,0.029061,0,0.85808,0.93269,0.90832,0.49401,0.026173,0.016674,0,0.001236,0.001236,0.001236
236,0.041568,0.030588,0,0.87154,0.9133,0.89979,0.47062,0.026666,0.016575,0,0.0012031,0.0012031,0.0012031
237,0.039492,0.030835,0,0.85689,0.92308,0.89835,0.47724,0.026588,0.016941,0,0.0011707,0.0011707,0.0011707
238,0.036355,0.029794,0,0.85682,0.92308,0.90108,0.48592,0.026545,0.016233,0,0.0011387,0.0011387,0.0011387
239,0.039534,0.031454,0,0.8703,0.90385,0.90407,0.48413,0.026484,0.015848,0,0.0011072,0.0011072,0.0011072
240,0.041134,0.02971,0,0.91663,0.84571,0.89749,0.48797,0.026505,0.015816,0,0.0010761,0.0010761,0.0010761
241,0.041629,0.031697,0,0.8714,0.91346,0.90918,0.4952,0.026375,0.015437,0,0.0010454,0.0010454,0.0010454
242,0.0391,0.03007,0,0.89422,0.89416,0.905,0.49586,0.025987,0.015356,0,0.0010151,0.0010151,0.0010151
243,0.038343,0.029863,0,0.89416,0.89423,0.91203,0.49691,0.025217,0.015139,0,0.00098531,0.00098531,0.00098531
244,0.039527,0.032456,0,0.90287,0.89375,0.91663,0.49662,0.024941,0.015127,0,0.00095595,0.00095595,0.00095595
245,0.038227,0.029374,0,0.89622,0.91336,0.92011,0.50492,0.024711,0.01501,0,0.00092704,0.00092704,0.00092704
246,0.0411,0.03182,0,0.88782,0.91346,0.92127,0.51215,0.024464,0.014919,0,0.00089858,0.00089858,0.00089858
247,0.038261,0.029923,0,0.88547,0.89423,0.91513,0.50074,0.024397,0.01547,0,0.00087058,0.00087058,0.00087058
248,0.039445,0.030424,0,0.89411,0.89423,0.91699,0.50442,0.024244,0.01507,0,0.00084303,0.00084303,0.00084303
249,0.038581,0.032477,0,0.8714,0.91346,0.92082,0.50593,0.024175,0.015328,0,0.00081595,0.00081595,0.00081595
250,0.0381,0.030859,0,0.85841,0.93268,0.92351,0.51574,0.024092,0.015006,0,0.00078933,0.00078933,0.00078933
251,0.040816,0.029503,0,0.88783,0.9133,0.91637,0.50456,0.024145,0.015121,0,0.00076317,0.00076317,0.00076317
252,0.040192,0.030206,0,0.89619,0.91311,0.92082,0.50435,0.024202,0.015143,0,0.00073749,0.00073749,0.00073749
253,0.039898,0.029032,0,0.89616,0.91346,0.92188,0.50714,0.024273,0.015294,0,0.00071228,0.00071228,0.00071228
254,0.037186,0.026806,0,0.91997,0.88431,0.92986,0.51172,0.024321,0.015246,0,0.00068755,0.00068755,0.00068755
255,0.038916,0.031207,0,0.88179,0.93244,0.92784,0.51357,0.024372,0.015129,0,0.00066329,0.00066329,0.00066329
256,0.03874,0.030171,0,0.87386,0.93261,0.92696,0.51492,0.024571,0.015462,0,0.00063952,0.00063952,0.00063952
257,0.039219,0.027616,0,0.88072,0.92308,0.92433,0.50975,0.024822,0.015789,0,0.00061623,0.00061623,0.00061623
258,0.038971,0.030966,0,0.88068,0.92308,0.92171,0.5077,0.024844,0.015579,0,0.00059342,0.00059342,0.00059342
259,0.037543,0.029631,0,0.87951,0.91346,0.91194,0.5106,0.025033,0.016047,0,0.00057111,0.00057111,0.00057111
260,0.039263,0.030549,0,0.89458,0.91346,0.91234,0.5075,0.024948,0.01574,0,0.00054928,0.00054928,0.00054928
261,0.038893,0.030421,0,0.89699,0.92308,0.92579,0.51061,0.0249,0.015264,0,0.00052795,0.00052795,0.00052795
262,0.038844,0.028291,0,0.89718,0.92289,0.92573,0.50747,0.024993,0.015123,0,0.00050711,0.00050711,0.00050711
263,0.039089,0.032551,0,0.89718,0.92294,0.92395,0.50479,0.025128,0.015092,0,0.00048678,0.00048678,0.00048678
264,0.038429,0.029978,0,0.90564,0.92286,0.92529,0.49948,0.025123,0.015116,0,0.00046694,0.00046694,0.00046694
265,0.035692,0.029879,0,0.90538,0.92308,0.92603,0.50321,0.025077,0.015086,0,0.00044761,0.00044761,0.00044761
266,0.037502,0.029408,0,0.90565,0.92296,0.93049,0.50443,0.024899,0.014777,0,0.00042878,0.00042878,0.00042878
267,0.036245,0.028347,0,0.90476,0.91344,0.93707,0.50918,0.024858,0.014735,0,0.00041045,0.00041045,0.00041045
268,0.041183,0.029297,0,0.89807,0.93187,0.93677,0.50689,0.024902,0.014809,0,0.00039264,0.00039264,0.00039264
269,0.039836,0.030897,0,0.90524,0.92308,0.93343,0.51032,0.024992,0.01482,0,0.00037534,0.00037534,0.00037534
270,0.040221,0.031608,0,0.89621,0.91332,0.92027,0.50146,0.025068,0.014848,0,0.00035855,0.00035855,0.00035855
271,0.03745,0.029323,0,0.91247,0.9022,0.9237,0.49706,0.025218,0.015154,0,0.00034227,0.00034227,0.00034227
272,0.038716,0.030773,0,0.89719,0.92308,0.92249,0.503,0.025055,0.014742,0,0.00032651,0.00032651,0.00032651
273,0.039839,0.029686,0,0.8972,0.92307,0.92438,0.50471,0.025019,0.014648,0,0.00031127,0.00031127,0.00031127
274,0.038324,0.031878,0,0.90474,0.91346,0.92808,0.50854,0.02496,0.014543,0,0.00029655,0.00029655,0.00029655
275,0.036651,0.030584,0,0.90475,0.91346,0.92764,0.51141,0.024979,0.014528,0,0.00028235,0.00028235,0.00028235
276,0.041243,0.032871,0,0.90451,0.91346,0.92263,0.50802,0.024961,0.014644,0,0.00026867,0.00026867,0.00026867
277,0.037051,0.029669,0,0.90353,0.90385,0.91545,0.50751,0.024987,0.014853,0,0.00025551,0.00025551,0.00025551
278,0.040643,0.03105,0,0.90283,0.89423,0.92083,0.50774,0.025017,0.014864,0,0.00024289,0.00024289,0.00024289
279,0.04094,0.030231,0,0.92003,0.89423,0.92813,0.50798,0.024976,0.014809,0,0.00023078,0.00023078,0.00023078
280,0.039759,0.028658,0,0.92178,0.91346,0.92169,0.50986,0.024967,0.014745,0,0.00021921,0.00021921,0.00021921
281,0.038525,0.02933,0,0.92232,0.91338,0.92158,0.51029,0.024907,0.014669,0,0.00020817,0.00020817,0.00020817
282,0.037561,0.028102,0,0.92231,0.91322,0.92516,0.51232,0.024835,0.014487,0,0.00019766,0.00019766,0.00019766
283,0.038535,0.031455,0,0.92209,0.91346,0.92513,0.50981,0.024818,0.014445,0,0.00018768,0.00018768,0.00018768
284,0.040457,0.031176,0,0.92299,0.92308,0.93033,0.51076,0.024764,0.014397,0,0.00017823,0.00017823,0.00017823
285,0.041281,0.029035,0,0.9219,0.91346,0.92398,0.51183,0.024776,0.014482,0,0.00016932,0.00016932,0.00016932
286,0.039206,0.029215,0,0.92274,0.92308,0.92687,0.51026,0.024781,0.014486,0,0.00016094,0.00016094,0.00016094
287,0.0375,0.030751,0,0.91411,0.92308,0.92741,0.51117,0.02475,0.014448,0,0.0001531,0.0001531,0.0001531
288,0.037194,0.027676,0,0.9218,0.91346,0.92279,0.51265,0.024778,0.014564,0,0.0001458,0.0001458,0.0001458
289,0.040599,0.028998,0,0.91999,0.88447,0.92218,0.50737,0.024839,0.014937,0,0.00013903,0.00013903,0.00013903
290,0.040455,0.029769,0,0.91175,0.89402,0.92437,0.50901,0.024819,0.014952,0,0.0001328,0.0001328,0.0001328
291,0.03844,0.028362,0,0.91991,0.88462,0.92162,0.51236,0.024943,0.015184,0,0.00012712,0.00012712,0.00012712
292,0.038627,0.030097,0,0.92,0.88462,0.92048,0.51038,0.02502,0.015272,0,0.00012197,0.00012197,0.00012197
293,0.036437,0.027934,0,0.88882,0.92308,0.92681,0.51032,0.025047,0.01509,0,0.00011736,0.00011736,0.00011736
294,0.039523,0.030779,0,0.88882,0.92308,0.92776,0.50816,0.025031,0.01494,0,0.00011329,0.00011329,0.00011329
295,0.038557,0.028149,0,0.91996,0.88462,0.92095,0.50615,0.025014,0.01512,0,0.00010977,0.00010977,0.00010977
296,0.039912,0.030394,0,0.90475,0.91338,0.92121,0.51051,0.024928,0.014823,0,0.00010678,0.00010678,0.00010678
297,0.037627,0.029596,0,0.91983,0.88462,0.92792,0.50743,0.024943,0.01505,0,0.00010434,0.00010434,0.00010434
298,0.03881,0.029419,0,0.88746,0.91346,0.92079,0.50742,0.02497,0.01523,0,0.00010244,0.00010244,0.00010244
299,0.038473,0.026637,0,0.88754,0.91346,0.92341,0.50943,0.024967,0.015076,0,0.00010109,0.00010109,0.00010109
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,0.95056,,,,,,,
